@relation PL
@ATTRIBUTE HomeValue NUMERIC
@ATTRIBUTE AwayValue NUMERIC
@ATTRIBUTE HomePtsSeas NUMERIC
@ATTRIBUTE AwayPtsSeas NUMERIC
@ATTRIBUTE HomePtsLast NUMERIC
@ATTRIBUTE AwayPtsLast NUMERIC
@ATTRIBUTE HomePtsHome NUMERIC
@ATTRIBUTE AwayPtsAway NUMERIC
@ATTRIBUTE HomeGoalsSeas NUMERIC
@ATTRIBUTE AwayGoalsSeas NUMERIC
@ATTRIBUTE HomeGoalsLast NUMERIC
@ATTRIBUTE AwayGoalsLast NUMERIC
@ATTRIBUTE HomeGoalsHome NUMERIC
@ATTRIBUTE AwayGoalsAway NUMERIC
@ATTRIBUTE HomeGoalsConcSeas NUMERIC
@ATTRIBUTE AwayGoalsConcSeas NUMERIC
@ATTRIBUTE HomeGoalsConcLast NUMERIC
@ATTRIBUTE AwayGoalsConcLast NUMERIC
@ATTRIBUTE HomeGoalsConcHome NUMERIC
@ATTRIBUTE AwayGoalsConcAway NUMERIC
@ATTRIBUTE HomeTotalShots NUMERIC
@ATTRIBUTE AwayTotalShots NUMERIC
@ATTRIBUTE HomeShotsTarget NUMERIC
@ATTRIBUTE AwayShotsTarget NUMERIC
@ATTRIBUTE HomeTotalShotsAgst NUMERIC
@ATTRIBUTE AwayTotalShotsAgst NUMERIC
@ATTRIBUTE HomeShotsTargetAgst NUMERIC
@ATTRIBUTE AwayShotsTargetAgst NUMERIC
@ATTRIBUTE HomePossession NUMERIC
@ATTRIBUTE AwayPossession NUMERIC
@ATTRIBUTE HomeExpectedWin NUMERIC
@ATTRIBUTE AwayExpectedWin NUMERIC
@ATTRIBUTE HomeTrend NUMERIC
@ATTRIBUTE AwayTrend NUMERIC
@ATTRIBUTE HomeWeightedPoints NUMERIC
@ATTRIBUTE AwayWeightedPoints NUMERIC
@ATTRIBUTE ChanceCreationHome NUMERIC
@ATTRIBUTE ChanceCreationAway NUMERIC
@ATTRIBUTE ShotsAccuracyHome NUMERIC
@ATTRIBUTE ShotsAccuracyAway NUMERIC
@ATTRIBUTE ScoringRateHome NUMERIC
@ATTRIBUTE ScoringRateAway NUMERIC
@ATTRIBUTE KeeperStrengthHome NUMERIC
@ATTRIBUTE KeeperStrengthAway NUMERIC
@ATTRIBUTE Round NUMERIC
@ATTRIBUTE Winner {H, D, A}
@ATTRIBUTE Over2.5 {True, False}
@data
0.07,0.07,0.08,0.09,0.03,0,0.08,0.09,0.09,0.05,0.03,0.03,0.09,0.03,0.14,0.13,0.23,0.3,0.14,0.14,0.11,0.11,0.03,0.03,0.13,0.13,0.04,0.05,0.44,0.49,0.36,0.38,0,-0.04,0.248,0.29,0.039,0.045,0.033,0.033,0.038,0.066,0.093,0.096,0.24,H,False
0.9,0.83,0.16,0.18,0.23,0.3,0.17,0.18,0.14,0.15,0.13,0.23,0.14,0.16,0.11,0.13,0,0.07,0.09,0.14,0.16,0.14,0.05,0.05,0.11,0.13,0.04,0.05,0.56,0.57,0.33,0.38,0,0.03,0.38,0.491,0.036,0.041,0.031,0.031,0.037,0.03,0.096,0.1,0.24,H,True
0.08,0.05,0.1,0.08,0.13,0,0.1,0,0.09,0.1,0.13,0.03,0.1,0.06,0.14,0.18,0.1,0.2,0.13,0.25,0.11,0.14,0.03,0.04,0.16,0.16,0.05,0.06,0.46,0.45,0.40,0.27,0,-0.04,0.289,0.147,0.043,0.032,0.033,0.035,0.036,0.039,0.113,0.091,0.24,A,False
0.08,0.1,0.09,0.10,0.1,0.13,0.11,0.09,0.09,0.09,0.13,0.03,0.09,0.06,0.16,0.14,0.2,0.1,0.13,0.12,0.12,0.11,0.03,0.03,0.16,0.14,0.05,0.05,0.43,0.44,0.45,0.35,-0.02,-0.01,0.197,0.277,0.037,0.04,0.035,0.032,0.037,0.038,0.095,0.104,0.23,D,True
0.18,0.15,0.13,0.14,0.1,0.2,0.16,0.12,0.13,0.11,0.13,0.13,0.16,0.09,0.15,0.12,0.13,0.13,0.14,0.12,0.12,0.13,0.04,0.03,0.12,0.12,0.04,0.04,0.48,0.5,0.36,0.45,0.01,0.02,0.499,0.54,0.039,0.038,0.032,0.038,0.031,0.031,0.078,0.099,0.23,D,False
0.29,0.86,0.16,0.19,0.13,0.2,0.19,0.14,0.15,0.17,0.13,0.17,0.16,0.13,0.12,0.1,0.1,0.07,0.08,0.12,0.13,0.14,0.04,0.05,0.16,0.1,0.05,0.04,0.45,0.62,0.26,0.3,-0.01,0.02,0.429,0.551,0.035,0.045,0.032,0.028,0.027,0.029,0.133,0.104,0.23,D,False
0.07,0.87,0.10,0.23,0,0.23,0.1,0.18,0.05,0.23,0,0.27,0.06,0.22,0.13,0.09,0.27,0.03,0.12,0.13,0.11,0.15,0.03,0.06,0.13,0.11,0.05,0.03,0.49,0.55,0.38,0.36,-0.03,0,0.303,0.735,0.045,0.037,0.033,0.026,0.069,0.025,0.099,0.125,0.23,A,True
0.44,0.9,0.11,0.16,0.17,0.3,0.13,0.16,0.14,0.14,0.07,0.17,0.16,0.14,0.15,0.12,0.03,0,0.14,0.14,0.13,0.16,0.04,0.05,0.13,0.11,0.03,0.04,0.55,0.56,0.27,0.33,0.01,0.03,0.245,0.378,0.043,0.036,0.028,0.031,0.033,0.036,0.089,0.092,0.23,D,False
0.33,0.22,0.07,0.1,0.1,0.2,0.09,0.1,0.09,0.11,0.07,0.17,0.12,0.11,0.16,0.15,0.13,0.13,0.14,0.15,0.12,0.12,0.04,0.04,0.15,0.14,0.05,0.04,0.44,0.4,0.45,0.38,-0.02,-0.01,0.239,0.407,0.037,0.034,0.033,0.033,0.039,0.033,0.091,0.095,0.23,A,False
1.01,0.07,0.21,0.08,0.07,0,0.21,0.08,0.2,0.09,0.07,0,0.18,0.08,0.1,0.14,0.13,0.23,0.1,0.15,0.18,0.11,0.06,0.03,0.1,0.13,0.03,0.04,0.6,0.44,0.54,0.36,0,-0.03,0.72,0.215,0.034,0.039,0.03,0.033,0.03,0.039,0.1,0.093,0.23,D,False
0.05,0.27,0.08,0.18,0,0.2,0.16,0.17,0.1,0.16,0.07,0.1,0.15,0.12,0.18,0.07,0.23,0.07,0.12,0.08,0.14,0.13,0.04,0.04,0.16,0.1,0.06,0.03,0.45,0.54,0.27,0.27,-0.03,-0.01,0.153,0.506,0.032,0.04,0.035,0.03,0.038,0.027,0.089,0.134,0.23,A,False
0.15,0.08,0.14,0.1,0.13,0.1,0.18,0.1,0.12,0.09,0.07,0.1,0.13,0.08,0.13,0.14,0.2,0.1,0.11,0.16,0.12,0.11,0.04,0.03,0.14,0.16,0.05,0.05,0.5,0.46,0.38,0.40,0.01,0.01,0.366,0.296,0.044,0.043,0.031,0.033,0.032,0.036,0.111,0.113,0.23,D,False
0.83,0.56,0.17,0.18,0.2,0.3,0.17,0.15,0.15,0.19,0.2,0.33,0.15,0.15,0.13,0.11,0.1,0,0.12,0.12,0.14,0.16,0.05,0.06,0.13,0.11,0.05,0.03,0.57,0.56,0.38,0.38,0.02,0.03,0.439,0.489,0.041,0.035,0.031,0.027,0.03,0.03,0.099,0.1,0.23,H,True
0.56,0.07,0.18,0.1,0.2,0.03,0.21,0.1,0.18,0.05,0.17,0,0.21,0.04,0.11,0.11,0.07,0.1,0.1,0.11,0.16,0.11,0.06,0.03,0.11,0.13,0.03,0.05,0.56,0.49,0.38,0.38,0.02,-0.02,0.502,0.317,0.035,0.045,0.027,0.033,0.033,0.066,0.095,0.113,0.22,H,True
0.27,0.15,0.19,0.14,0.3,0.07,0.21,0.09,0.17,0.12,0.17,0.07,0.22,0.1,0.07,0.14,0.03,0.23,0.06,0.17,0.13,0.12,0.04,0.04,0.1,0.14,0.03,0.05,0.54,0.5,0.27,0.38,0.03,-0.01,0.529,0.346,0.04,0.044,0.03,0.031,0.026,0.032,0.136,0.106,0.22,A,False
0.87,1.01,0.24,0.21,0.2,0.13,0.3,0.22,0.23,0.2,0.33,0.13,0.24,0.23,0.09,0.1,0.17,0.17,0.03,0.1,0.15,0.18,0.06,0.06,0.11,0.1,0.03,0.03,0.55,0.6,0.36,0.54,0.02,-0.01,0.722,0.713,0.037,0.034,0.026,0.03,0.024,0.029,0.126,0.1,0.22,D,False
0.22,0.44,0.10,0.10,0.23,0.07,0.11,0.08,0.11,0.14,0.17,0.03,0.12,0.12,0.15,0.16,0.1,0.1,0.15,0.16,0.12,0.13,0.04,0.04,0.14,0.13,0.04,0.03,0.4,0.55,0.38,0.27,0.02,0,0.426,0.226,0.034,0.043,0.033,0.028,0.032,0.033,0.093,0.085,0.22,A,False
0.07,0.18,0.09,0.12,0.1,0.03,0.09,0.08,0.09,0.12,0.07,0.13,0.1,0.08,0.14,0.16,0.13,0.23,0.12,0.17,0.11,0.12,0.03,0.04,0.13,0.12,0.04,0.04,0.44,0.48,0.36,0.36,-0.02,-0.02,0.225,0.512,0.039,0.039,0.033,0.032,0.037,0.033,0.097,0.075,0.22,A,True
0.9,0.29,0.16,0.16,0.23,0.17,0.16,0.13,0.14,0.16,0.17,0.17,0.14,0.16,0.12,0.11,0.07,0.07,0.1,0.15,0.16,0.13,0.05,0.04,0.11,0.16,0.04,0.05,0.56,0.45,0.33,0.26,0.02,0.01,0.356,0.449,0.036,0.035,0.031,0.032,0.036,0.026,0.088,0.137,0.22,H,False
0.86,0.33,0.18,0.08,0.13,0.13,0.23,0.06,0.16,0.09,0.1,0.1,0.2,0.06,0.1,0.16,0.07,0.1,0.07,0.16,0.14,0.12,0.05,0.04,0.1,0.15,0.04,0.05,0.62,0.44,0.3,0.45,0.01,-0.01,0.53,0.25,0.045,0.037,0.028,0.033,0.03,0.039,0.105,0.094,0.22,H,True
0.15,0.05,0.13,0.09,0.13,0.03,0.14,0,0.11,0.11,0.07,0.07,0.12,0.05,0.12,0.18,0.13,0.17,0.12,0.24,0.13,0.14,0.03,0.04,0.12,0.16,0.04,0.06,0.5,0.45,0.45,0.27,0.01,-0.02,0.557,0.16,0.038,0.032,0.038,0.035,0.033,0.038,0.098,0.092,0.22,H,True
0.08,0.08,0.09,0.09,0,0.13,0.08,0.07,0.09,0.1,0.1,0.23,0.09,0.1,0.15,0.16,0.2,0.23,0.14,0.2,0.11,0.12,0.03,0.03,0.16,0.16,0.05,0.05,0.46,0.43,0.40,0.45,-0.03,-0.01,0.298,0.206,0.043,0.037,0.033,0.035,0.038,0.035,0.107,0.096,0.22,H,False
0.1,0.83,0.1,0.17,0.17,0.2,0.11,0.17,0.09,0.14,0.07,0.27,0.13,0.14,0.13,0.14,0.03,0.2,0.14,0.16,0.11,0.14,0.03,0.05,0.14,0.13,0.05,0.05,0.44,0.57,0.35,0.38,0,0.01,0.29,0.445,0.04,0.041,0.032,0.031,0.037,0.031,0.109,0.095,0.22,A,True
0.44,0.1,0.10,0.1,0.03,0.13,0.13,0.09,0.14,0.1,0.1,0.07,0.17,0.06,0.16,0.14,0.2,0.1,0.16,0.13,0.13,0.11,0.04,0.03,0.13,0.14,0.03,0.05,0.55,0.44,0.27,0.35,0,0.01,0.232,0.283,0.043,0.04,0.028,0.032,0.031,0.035,0.082,0.104,0.21,D,False
1.01,0.56,0.22,0.17,0.17,0.2,0.23,0.14,0.21,0.18,0.2,0.17,0.2,0.14,0.1,0.12,0.17,0.1,0.09,0.14,0.18,0.16,0.06,0.06,0.1,0.11,0.03,0.03,0.6,0.56,0.54,0.38,0,0.01,0.747,0.382,0.034,0.035,0.03,0.027,0.028,0.033,0.105,0.091,0.21,A,False
0.29,0.07,0.16,0.09,0.07,0.1,0.18,0.09,0.15,0.1,0.1,0.07,0.14,0.09,0.12,0.13,0.13,0.07,0.09,0.14,0.13,0.11,0.04,0.03,0.16,0.13,0.05,0.04,0.45,0.44,0.26,0.36,0,-0.01,0.46,0.235,0.035,0.039,0.032,0.033,0.027,0.035,0.131,0.103,0.21,H,True
0.07,0.9,0.10,0.15,0.07,0.23,0.11,0.15,0.05,0.14,0,0.23,0.07,0.14,0.11,0.13,0.03,0.1,0.11,0.16,0.11,0.16,0.03,0.05,0.13,0.11,0.05,0.04,0.49,0.56,0.38,0.33,-0.01,0.01,0.332,0.362,0.045,0.036,0.033,0.031,0.064,0.037,0.117,0.084,0.21,A,False
0.08,0.22,0.10,0.10,0.17,0.17,0.12,0.08,0.09,0.11,0.23,0.07,0.08,0.09,0.16,0.15,0.2,0.03,0.12,0.14,0.12,0.12,0.03,0.04,0.16,0.14,0.05,0.04,0.43,0.4,0.45,0.38,0.01,0.01,0.215,0.434,0.037,0.034,0.035,0.033,0.037,0.035,0.1,0.095,0.21,A,True
0.33,0.15,0.08,0.12,0.23,0.13,0.1,0.11,0.1,0.11,0.13,0.1,0.13,0.09,0.16,0.13,0.07,0.13,0.15,0.14,0.12,0.13,0.04,0.03,0.15,0.12,0.05,0.04,0.44,0.5,0.45,0.45,0.01,-0.01,0.262,0.536,0.037,0.038,0.033,0.038,0.037,0.033,0.093,0.094,0.21,A,False
0.18,0.27,0.13,0.19,0.13,0.23,0.18,0.16,0.12,0.17,0.2,0.13,0.16,0.11,0.16,0.07,0.23,0.03,0.14,0.08,0.12,0.13,0.04,0.04,0.12,0.1,0.04,0.03,0.48,0.54,0.36,0.27,-0.01,0.02,0.536,0.529,0.039,0.04,0.032,0.03,0.032,0.026,0.076,0.14,0.21,A,True
0.05,0.86,0.09,0.18,0.07,0.07,0.17,0.12,0.11,0.16,0.07,0.03,0.16,0.12,0.18,0.1,0.1,0.07,0.12,0.13,0.14,0.14,0.04,0.05,0.16,0.1,0.06,0.04,0.45,0.62,0.27,0.3,-0.01,-0.01,0.168,0.549,0.032,0.045,0.035,0.028,0.036,0.03,0.093,0.099,0.21,A,False
0.15,0.87,0.14,0.23,0.07,0.13,0.19,0.17,0.12,0.22,0.1,0.2,0.14,0.2,0.12,0.09,0.2,0.2,0.07,0.14,0.12,0.15,0.04,0.06,0.14,0.11,0.05,0.03,0.5,0.55,0.38,0.36,0,0.01,0.363,0.736,0.044,0.037,0.031,0.026,0.03,0.026,0.121,0.121,0.21,A,True
0.83,0.08,0.16,0.10,0.13,0.03,0.16,0.11,0.14,0.09,0.2,0.07,0.14,0.08,0.14,0.15,0.17,0.13,0.12,0.15,0.14,0.11,0.05,0.03,0.13,0.16,0.05,0.05,0.57,0.46,0.38,0.40,-0.01,-0.02,0.455,0.312,0.041,0.043,0.031,0.033,0.032,0.038,0.093,0.109,0.21,H,True
0.56,0.15,0.16,0.13,0.2,0.23,0.2,0.12,0.17,0.11,0.13,0.13,0.2,0.1,0.12,0.12,0.13,0.03,0.11,0.12,0.16,0.13,0.06,0.03,0.11,0.12,0.03,0.04,0.56,0.5,0.38,0.45,-0.01,0,0.378,0.563,0.035,0.038,0.027,0.038,0.034,0.031,0.087,0.101,0.2,H,True
0.86,0.27,0.18,0.18,0.17,0.23,0.25,0.14,0.17,0.17,0.13,0.2,0.22,0.11,0.1,0.08,0.07,0.07,0.07,0.09,0.14,0.13,0.05,0.04,0.1,0.1,0.04,0.03,0.62,0.54,0.3,0.27,0,0.01,0.576,0.428,0.045,0.04,0.028,0.03,0.029,0.026,0.099,0.133,0.2,A,False
0.08,0.05,0.08,0.10,0.07,0.07,0.1,0,0.08,0.11,0.17,0.07,0.07,0.04,0.16,0.18,0.2,0.1,0.12,0.24,0.12,0.14,0.03,0.04,0.16,0.16,0.05,0.06,0.43,0.45,0.45,0.27,0,0,0.219,0.176,0.037,0.032,0.035,0.035,0.039,0.036,0.098,0.093,0.2,H,True
0.87,0.18,0.23,0.14,0.13,0.13,0.3,0.09,0.22,0.12,0.2,0.23,0.24,0.09,0.1,0.16,0.2,0.27,0.03,0.17,0.15,0.12,0.06,0.04,0.11,0.12,0.03,0.04,0.55,0.48,0.36,0.36,-0.01,0,0.746,0.563,0.037,0.039,0.026,0.032,0.025,0.031,0.114,0.077,0.2,H,False
0.22,0.83,0.08,0.17,0.07,0.23,0.09,0.19,0.1,0.14,0.03,0.23,0.11,0.14,0.15,0.14,0.1,0.13,0.16,0.16,0.12,0.14,0.04,0.05,0.14,0.13,0.04,0.05,0.4,0.57,0.38,0.38,0,0.01,0.331,0.478,0.034,0.041,0.033,0.031,0.036,0.031,0.093,0.095,0.2,H,True
0.44,1.01,0.10,0.23,0,0.23,0.13,0.23,0.14,0.22,0.07,0.27,0.18,0.24,0.16,0.1,0.2,0.17,0.17,0.1,0.13,0.18,0.04,0.06,0.13,0.1,0.03,0.03,0.55,0.6,0.27,0.54,-0.04,0.01,0.194,0.762,0.043,0.034,0.028,0.03,0.031,0.027,0.08,0.105,0.2,D,False
0.33,0.07,0.07,0.11,0.13,0.07,0.08,0.11,0.1,0.06,0.13,0,0.13,0.04,0.16,0.11,0.13,0.03,0.17,0.11,0.12,0.11,0.04,0.03,0.15,0.13,0.05,0.05,0.44,0.49,0.45,0.38,0,0,0.264,0.348,0.037,0.045,0.033,0.033,0.037,0.06,0.089,0.117,0.2,H,False
0.08,0.9,0.1,0.14,0.03,0.23,0.09,0.13,0.09,0.14,0.1,0.23,0.1,0.14,0.15,0.14,0.2,0.1,0.15,0.18,0.11,0.16,0.03,0.05,0.16,0.11,0.05,0.04,0.46,0.56,0.40,0.33,-0.01,0,0.328,0.369,0.043,0.036,0.033,0.031,0.037,0.036,0.107,0.08,0.2,A,False
0.15,0.29,0.14,0.16,0.13,0.03,0.2,0.13,0.12,0.16,0.1,0.07,0.15,0.17,0.12,0.12,0.17,0.17,0.07,0.16,0.12,0.13,0.04,0.04,0.14,0.16,0.05,0.05,0.5,0.45,0.38,0.26,0,0,0.367,0.476,0.044,0.035,0.031,0.032,0.03,0.026,0.12,0.13,0.2,D,False
0.1,0.07,0.09,0.10,0.03,0.2,0.09,0.1,0.1,0.1,0.07,0.17,0.13,0.1,0.14,0.13,0.2,0.07,0.16,0.14,0.11,0.11,0.03,0.03,0.14,0.13,0.05,0.04,0.44,0.44,0.35,0.36,0,0.01,0.287,0.247,0.04,0.039,0.032,0.033,0.035,0.034,0.099,0.102,0.2,H,False
0.07,0.22,0.11,0.08,0.07,0.03,0.11,0.08,0.06,0.11,0.03,0.03,0.08,0.1,0.12,0.16,0.07,0.2,0.12,0.16,0.11,0.12,0.03,0.04,0.13,0.14,0.05,0.04,0.49,0.4,0.38,0.38,0,0,0.355,0.345,0.045,0.034,0.033,0.033,0.057,0.035,0.111,0.089,0.19,D,False
0.07,0.44,0.08,0.11,0.1,0,0.07,0.09,0.1,0.15,0.1,0.07,0.09,0.13,0.14,0.16,0.1,0.23,0.13,0.16,0.11,0.13,0.03,0.04,0.13,0.13,0.04,0.03,0.44,0.55,0.36,0.27,-0.01,-0.03,0.191,0.204,0.039,0.043,0.033,0.028,0.035,0.029,0.097,0.081,0.19,H,False
0.9,0.33,0.15,0.07,0.23,0.1,0.16,0.06,0.14,0.09,0.23,0.07,0.13,0.05,0.13,0.16,0.1,0.13,0.09,0.16,0.16,0.12,0.05,0.04,0.11,0.15,0.04,0.05,0.56,0.44,0.33,0.45,0.02,0.01,0.371,0.231,0.036,0.037,0.031,0.033,0.037,0.04,0.082,0.09,0.19,D,True
1.01,0.08,0.23,0.10,0.23,0.13,0.22,0.12,0.22,0.08,0.27,0.07,0.19,0.07,0.09,0.14,0.1,0.1,0.08,0.13,0.18,0.11,0.06,0.03,0.1,0.16,0.03,0.05,0.6,0.46,0.54,0.40,0,0,0.79,0.345,0.034,0.043,0.03,0.033,0.027,0.039,0.112,0.113,0.19,H,True
0.18,0.08,0.14,0.08,0.1,0.03,0.19,0.07,0.12,0.07,0.13,0.1,0.14,0.08,0.15,0.15,0.2,0.17,0.12,0.19,0.12,0.12,0.04,0.03,0.12,0.16,0.04,0.05,0.48,0.43,0.36,0.45,0.01,0,0.588,0.221,0.039,0.037,0.032,0.035,0.033,0.045,0.081,0.103,0.19,D,True
0.05,0.15,0.10,0.15,0.13,0.2,0.18,0.09,0.11,0.13,0.13,0.1,0.17,0.1,0.18,0.12,0.13,0.13,0.12,0.18,0.14,0.12,0.04,0.04,0.16,0.14,0.06,0.05,0.45,0.5,0.27,0.38,0,-0.01,0.178,0.383,0.032,0.044,0.035,0.031,0.035,0.03,0.091,0.119,0.19,D,False
0.27,0.56,0.17,0.17,0.23,0.23,0.2,0.15,0.17,0.18,0.23,0.2,0.22,0.16,0.08,0.12,0.07,0.13,0.07,0.13,0.13,0.16,0.04,0.06,0.1,0.11,0.03,0.03,0.54,0.56,0.27,0.38,0,0.02,0.362,0.398,0.04,0.035,0.03,0.027,0.026,0.032,0.126,0.09,0.19,H,False
0.15,0.86,0.13,0.19,0.2,0.17,0.14,0.12,0.11,0.17,0.1,0.13,0.12,0.12,0.12,0.1,0.07,0.07,0.12,0.13,0.13,0.14,0.03,0.05,0.12,0.1,0.04,0.04,0.5,0.62,0.45,0.3,0.02,0,0.548,0.598,0.038,0.045,0.038,0.028,0.031,0.028,0.1,0.099,0.19,D,False
0.83,0.87,0.16,0.24,0.23,0.23,0.14,0.19,0.13,0.22,0.13,0.17,0.11,0.19,0.13,0.07,0.07,0.03,0.1,0.11,0.14,0.15,0.05,0.06,0.13,0.11,0.05,0.03,0.57,0.55,0.38,0.36,0,0,0.365,0.785,0.041,0.037,0.031,0.026,0.036,0.026,0.102,0.147,0.19,H,True
0.29,0.1,0.16,0.09,0.1,0,0.19,0.09,0.16,0.1,0.1,0.1,0.15,0.06,0.12,0.15,0.13,0.27,0.09,0.13,0.13,0.11,0.04,0.03,0.16,0.14,0.05,0.05,0.45,0.44,0.26,0.35,-0.02,-0.03,0.495,0.287,0.035,0.04,0.032,0.032,0.026,0.035,0.129,0.098,0.19,D,False
0.9,0.15,0.14,0.16,0.13,0.2,0.14,0.1,0.12,0.13,0.1,0.1,0.1,0.1,0.13,0.11,0.17,0.07,0.09,0.15,0.16,0.12,0.05,0.04,0.11,0.14,0.04,0.05,0.56,0.5,0.33,0.38,0.01,0.02,0.367,0.404,0.036,0.044,0.031,0.031,0.042,0.029,0.081,0.136,0.18,H,True
0.07,0.08,0.11,0.11,0.03,0.13,0.11,0.12,0.06,0.09,0.03,0.1,0.09,0.08,0.12,0.15,0.1,0.13,0.14,0.15,0.11,0.11,0.03,0.03,0.13,0.16,0.05,0.05,0.49,0.46,0.38,0.40,-0.01,-0.01,0.371,0.36,0.045,0.043,0.033,0.033,0.054,0.037,0.105,0.107,0.18,D,False
0.07,0.33,0.09,0.06,0.1,0,0.08,0.03,0.1,0.09,0.1,0.03,0.1,0.04,0.14,0.17,0.13,0.17,0.14,0.18,0.11,0.12,0.03,0.04,0.13,0.15,0.04,0.05,0.44,0.44,0.36,0.45,0.01,-0.06,0.202,0.232,0.039,0.037,0.033,0.033,0.034,0.04,0.095,0.085,0.18,A,False
1.01,0.08,0.23,0.08,0.3,0.1,0.24,0.06,0.22,0.07,0.23,0.07,0.19,0.06,0.08,0.15,0.03,0.1,0.06,0.19,0.18,0.12,0.06,0.03,0.1,0.16,0.03,0.05,0.6,0.43,0.54,0.45,0.07,-0.02,0.83,0.177,0.034,0.037,0.03,0.035,0.027,0.05,0.12,0.105,0.18,D,True
0.18,0.44,0.13,0.12,0,0.1,0.18,0.1,0.11,0.15,0.07,0.1,0.12,0.12,0.14,0.16,0.27,0.17,0.11,0.14,0.12,0.13,0.04,0.04,0.12,0.13,0.04,0.03,0.48,0.55,0.36,0.27,-0.03,-0.02,0.548,0.215,0.039,0.043,0.032,0.028,0.036,0.03,0.083,0.085,0.18,H,True
0.05,0.22,0.09,0.08,0.1,0.03,0.19,0.08,0.12,0.11,0.17,0.07,0.19,0.11,0.19,0.17,0.23,0.23,0.13,0.18,0.14,0.12,0.04,0.04,0.16,0.14,0.06,0.04,0.45,0.4,0.27,0.38,-0.01,-0.02,0.176,0.361,0.032,0.034,0.035,0.033,0.034,0.033,0.086,0.084,0.18,D,False
0.27,0.87,0.18,0.25,0.2,0.3,0.21,0.2,0.17,0.22,0.2,0.2,0.23,0.2,0.08,0.07,0.07,0,0.07,0.11,0.13,0.15,0.04,0.06,0.1,0.11,0.03,0.03,0.54,0.55,0.27,0.36,0.02,0.03,0.333,0.814,0.04,0.037,0.03,0.026,0.026,0.025,0.127,0.151,0.18,D,False
0.15,0.1,0.12,0.09,0.13,0.1,0.12,0.1,0.11,0.1,0.07,0.13,0.11,0.06,0.13,0.14,0.1,0.2,0.14,0.12,0.13,0.11,0.03,0.03,0.12,0.14,0.04,0.05,0.5,0.44,0.45,0.35,0.01,-0.02,0.561,0.303,0.038,0.04,0.038,0.032,0.033,0.033,0.094,0.1,0.18,H,False
0.83,0.86,0.17,0.19,0.3,0.23,0.14,0.12,0.13,0.18,0.2,0.23,0.12,0.14,0.13,0.11,0.1,0.07,0.11,0.15,0.14,0.14,0.05,0.05,0.13,0.1,0.05,0.04,0.57,0.62,0.38,0.3,0.03,0.01,0.337,0.585,0.041,0.045,0.031,0.028,0.034,0.027,0.097,0.094,0.18,D,False
0.29,0.56,0.17,0.17,0.13,0.23,0.21,0.13,0.16,0.18,0.1,0.27,0.16,0.16,0.12,0.12,0.1,0.13,0.08,0.13,0.13,0.16,0.04,0.06,0.16,0.11,0.05,0.03,0.45,0.56,0.26,0.38,-0.01,0.01,0.523,0.373,0.035,0.035,0.032,0.027,0.025,0.033,0.133,0.089,0.18,A,True
0.56,0.05,0.16,0.1,0.13,0.2,0.19,0,0.18,0.12,0.27,0.2,0.2,0.04,0.12,0.19,0.2,0.17,0.11,0.25,0.16,0.14,0.06,0.04,0.11,0.16,0.03,0.06,0.56,0.45,0.38,0.27,0,0.01,0.386,0.186,0.035,0.032,0.027,0.035,0.033,0.033,0.088,0.087,0.17,H,True
0.08,0.9,0.09,0.13,0.1,0.07,0.11,0.11,0.07,0.12,0.07,0.07,0.08,0.15,0.15,0.14,0.13,0.17,0.12,0.2,0.12,0.16,0.03,0.05,0.16,0.11,0.05,0.04,0.43,0.56,0.45,0.33,-0.01,0,0.188,0.374,0.037,0.036,0.035,0.031,0.047,0.041,0.103,0.076,0.17,A,False
0.87,0.29,0.25,0.18,0.2,0.23,0.3,0.15,0.22,0.17,0.17,0.2,0.25,0.19,0.08,0.11,0.07,0.07,0.04,0.15,0.15,0.13,0.06,0.04,0.11,0.16,0.03,0.05,0.55,0.45,0.36,0.26,0.02,0.01,0.812,0.554,0.037,0.035,0.026,0.032,0.025,0.024,0.143,0.139,0.17,H,False
0.22,0.27,0.09,0.17,0.07,0.1,0.1,0.12,0.11,0.16,0.03,0.13,0.11,0.09,0.16,0.08,0.13,0.1,0.14,0.09,0.12,0.13,0.04,0.04,0.14,0.1,0.04,0.03,0.4,0.54,0.38,0.27,-0.01,0.01,0.382,0.315,0.034,0.04,0.033,0.03,0.032,0.027,0.088,0.131,0.17,A,True
0.44,0.15,0.12,0.11,0.1,0.13,0.15,0.1,0.16,0.11,0.1,0.13,0.2,0.1,0.16,0.14,0.17,0.17,0.18,0.13,0.13,0.13,0.04,0.03,0.13,0.12,0.03,0.04,0.55,0.5,0.27,0.45,-0.01,-0.01,0.228,0.517,0.043,0.038,0.028,0.038,0.028,0.033,0.083,0.09,0.17,A,False
0.33,0.83,0.06,0.16,0,0.23,0.09,0.18,0.09,0.13,0.03,0.13,0.14,0.14,0.17,0.14,0.17,0.07,0.16,0.16,0.12,0.14,0.04,0.05,0.15,0.13,0.05,0.05,0.44,0.57,0.45,0.38,-0.05,0.02,0.246,0.299,0.037,0.041,0.033,0.031,0.04,0.035,0.086,0.095,0.17,A,True
